stats_o/std,stats_g/mean,stats_g/std,train/success_rate,train/episode,stats_o/mean,test/mean_Q,epoch,test/success_rate,test/episode
0.9207298,0.36759618,0.2181875,0.0008333333333333334,46500.0,0.20963913,-57.804653,465,0.024999999999999998,9300.0
0.9207222,0.36759773,0.21819282,0.0025,46600.0,0.20963955,-59.737476,466,0.004166666666666667,9320.0
0.9207144,0.36759952,0.21819524,0.0016666666666666668,46700.0,0.20963931,-59.071583,467,0.004166666666666667,9340.0
0.92070705,0.3676021,0.21819957,0.0008333333333333334,46800.0,0.2096381,-59.02116,468,0.02916666666666667,9360.0
0.9206996,0.3676032,0.21820219,0.004166666666666667,46900.0,0.2096378,-55.939877,469,0.029166666666666664,9380.0
0.92069465,0.36760417,0.2182054,0.0016666666666666668,47000.0,0.20963763,-56.292583,470,0.012500000000000002,9400.0
0.9206907,0.36760688,0.21820974,0.0016666666666666668,47100.0,0.20963722,-57.20402,471,0.008333333333333333,9420.0
0.92068744,0.36760792,0.21821503,0.004166666666666667,47200.0,0.20963745,-55.3687,472,0.012500000000000002,9440.0
0.92068434,0.3676087,0.21822082,0.0033333333333333335,47300.0,0.20963784,-56.231564,473,0.016666666666666666,9460.0
0.92068225,0.36760888,0.21822624,0.0008333333333333334,47400.0,0.2096387,-52.937634,474,0.012500000000000002,9480.0
0.9206807,0.367609,0.21823303,0.0016666666666666668,47500.0,0.2096395,-53.081264,475,0.03333333333333333,9500.0
0.9206802,0.36760858,0.21823962,0.0016666666666666668,47600.0,0.20963925,-52.389374,476,0.008333333333333333,9520.0
0.92068106,0.36760774,0.21824794,0.0008333333333333334,47700.0,0.2096389,-51.299274,477,0.008333333333333333,9540.0
0.9206819,0.36760822,0.21825473,0.0025,47800.0,0.20963798,-53.878468,478,0.020833333333333332,9560.0
0.9206837,0.36760792,0.21826255,0.0016666666666666668,47900.0,0.20963834,-53.210674,479,0.02916666666666667,9580.0
0.92068297,0.36760685,0.21827006,0.0016666666666666668,48000.0,0.20963798,-54.765152,480,0.016666666666666666,9600.0
0.92068297,0.36760616,0.21827821,0.0008333333333333334,48100.0,0.20963739,-55.285557,481,0.0,9620.0
0.9206845,0.36760572,0.21828558,0.0016666666666666668,48200.0,0.20963658,-52.709686,482,0.016666666666666666,9640.0
0.9206887,0.36760548,0.21829288,0.0008333333333333334,48300.0,0.20963542,-51.636456,483,0.012500000000000002,9660.0
0.9206918,0.36760345,0.21830337,0.0016666666666666668,48400.0,0.20963413,-52.203644,484,0.008333333333333333,9680.0
0.92069393,0.36760125,0.21831429,0.0008333333333333334,48500.0,0.2096322,-51.37001,485,0.012500000000000002,9700.0
0.9206958,0.36759868,0.21832363,0.0016666666666666668,48600.0,0.20963041,-51.253986,486,0.008333333333333333,9720.0
0.92069525,0.36759672,0.21833275,0.0025,48700.0,0.20962912,-52.214855,487,0.004166666666666667,9740.0
0.9206938,0.36759534,0.21834242,0.0008333333333333334,48800.0,0.20962793,-50.115494,488,0.012500000000000002,9760.0
0.92069334,0.36759242,0.21835189,0.0025,48900.0,0.20962821,-50.39169,489,0.020833333333333332,9780.0
0.92069083,0.36758885,0.21836068,0.0,49000.0,0.20962805,-50.956814,490,0.016666666666666666,9800.0
0.92068905,0.3675858,0.21837056,0.0016666666666666668,49100.0,0.20962769,-51.248596,491,0.012500000000000002,9820.0
0.9206851,0.36758205,0.21837781,0.0016666666666666668,49200.0,0.20962732,-46.734997,492,0.016666666666666666,9840.0
0.92067796,0.36757818,0.21838568,0.0025,49300.0,0.20962732,-50.57286,493,0.020833333333333332,9860.0
0.9206722,0.36757687,0.21839337,0.0016666666666666668,49400.0,0.20962782,-51.099697,494,0.008333333333333333,9880.0
0.9206653,0.3675734,0.218401,0.0,49500.0,0.20962746,-52.259068,495,0.012500000000000002,9900.0
0.9206585,0.36757228,0.21840842,0.0008333333333333334,49600.0,0.20962785,-50.55762,496,0.012500000000000002,9920.0
0.9206508,0.36757112,0.21841659,0.0,49700.0,0.20962797,-50.72933,497,0.016666666666666666,9940.0
0.92064255,0.36757037,0.21842177,0.005,49800.0,0.20962729,-49.99699,498,0.004166666666666667,9960.0
0.92063445,0.36757097,0.2184306,0.0016666666666666668,49900.0,0.20962699,-52.056805,499,0.004166666666666667,9980.0
0.92062646,0.36757112,0.21843795,0.0,50000.0,0.20962612,-53.35118,500,0.004166666666666667,10000.0
0.9206212,0.36757135,0.21844502,0.0,50100.0,0.20962532,-50.497696,501,0.020833333333333332,10020.0
0.920614,0.36757192,0.21845293,0.0008333333333333334,50200.0,0.20962465,-50.952084,502,0.020833333333333332,10040.0
0.9206068,0.3675709,0.21846151,0.0008333333333333334,50300.0,0.20962434,-52.450672,503,0.0,10060.0
0.9206009,0.36757132,0.21846943,0.0016666666666666668,50400.0,0.20962362,-51.889828,504,0.016666666666666666,10080.0
0.9205944,0.36757067,0.21847863,0.0008333333333333334,50500.0,0.20962243,-54.39314,505,0.020833333333333332,10100.0
0.9205882,0.36756995,0.2184882,0.0033333333333333335,50600.0,0.20962198,-50.993664,506,0.004166666666666667,10120.0
0.92058134,0.36756977,0.21849765,0.0025,50700.0,0.20962228,-51.41483,507,0.016666666666666666,10140.0
0.9205744,0.3675681,0.21850638,0.004166666666666667,50800.0,0.20962249,-52.562195,508,0.008333333333333333,10160.0
0.9205677,0.36756697,0.21851571,0.0008333333333333334,50900.0,0.20962207,-53.04327,509,0.016666666666666666,10180.0
0.92056173,0.36756492,0.21852577,0.0016666666666666668,51000.0,0.20962273,-53.84781,510,0.0,10200.0
0.9205553,0.36756477,0.21853276,0.0033333333333333335,51100.0,0.20962287,-52.144436,511,0.012500000000000002,10220.0
0.92054796,0.3675621,0.21854152,0.0,51200.0,0.20962262,-53.232773,512,0.016666666666666666,10240.0
0.9205408,0.36756214,0.21854989,0.0016666666666666668,51300.0,0.2096228,-53.511856,513,0.012500000000000002,10260.0
0.920533,0.36756185,0.21855943,0.0,51400.0,0.20962273,-54.223537,514,0.004166666666666667,10280.0
0.92052484,0.36756185,0.21856691,0.0008333333333333334,51500.0,0.20962238,-52.871746,515,0.024999999999999998,10300.0
0.920516,0.36756143,0.21857627,0.0016666666666666668,51600.0,0.20962165,-54.481598,516,0.008333333333333333,10320.0
0.9205068,0.36756077,0.21858318,0.0016666666666666668,51700.0,0.2096216,-54.47874,517,0.029166666666666664,10340.0
0.92049855,0.36756125,0.21859057,0.0016666666666666668,51800.0,0.2096212,-55.483303,518,0.016666666666666666,10360.0
0.9204896,0.36756167,0.21859825,0.0008333333333333334,51900.0,0.20962077,-53.74999,519,0.029166666666666664,10380.0
0.920481,0.36756185,0.2186056,0.0016666666666666668,52000.0,0.20961982,-55.41702,520,0.025000000000000005,10400.0
0.9204708,0.36756125,0.2186125,0.0025,52100.0,0.20961924,-56.25192,521,0.012500000000000002,10420.0
0.9204615,0.36756197,0.21861924,0.0033333333333333335,52200.0,0.2096185,-54.995564,522,0.016666666666666666,10440.0
0.92045313,0.36756214,0.21862479,0.0025,52300.0,0.20961855,-53.004055,523,0.020833333333333332,10460.0
0.920446,0.36756113,0.21863018,0.0008333333333333334,52400.0,0.20961826,-54.91943,524,0.0,10480.0
0.9204394,0.36756018,0.21863794,0.0008333333333333334,52500.0,0.20961885,-52.921047,525,0.012500000000000002,10500.0
0.92043376,0.36755934,0.2186452,0.0008333333333333334,52600.0,0.20961814,-57.047256,526,0.0,10520.0
0.92042834,0.36755833,0.21865363,0.0008333333333333334,52700.0,0.20961685,-56.487232,527,0.016666666666666666,10540.0
0.92042273,0.36755657,0.2186606,0.0016666666666666668,52800.0,0.20961519,-55.015728,528,0.004166666666666667,10560.0
0.92041874,0.36755565,0.21866904,0.0008333333333333334,52900.0,0.20961334,-54.11195,529,0.0,10580.0
0.92041355,0.36755386,0.21867709,0.0033333333333333335,53000.0,0.20961201,-52.42981,530,0.016666666666666666,10600.0
0.9204059,0.36755207,0.21868514,0.0008333333333333334,53100.0,0.20961149,-52.451633,531,0.008333333333333333,10620.0
0.9203973,0.36755148,0.21869062,0.0,53200.0,0.20961069,-53.324604,532,0.016666666666666666,10640.0
0.92038465,0.36755076,0.21869482,0.0016666666666666668,53300.0,0.2096103,-54.28178,533,0.016666666666666666,10660.0
0.920372,0.36754945,0.21869807,0.0016666666666666668,53400.0,0.2096097,-54.746643,534,0.012500000000000002,10680.0
0.9203593,0.3675491,0.21869989,0.0008333333333333334,53500.0,0.20961063,-55.636974,535,0.004166666666666667,10700.0
0.920346,0.36754903,0.21870182,0.0025,53600.0,0.20961095,-54.866673,536,0.008333333333333333,10720.0
0.9203318,0.36754873,0.21870272,0.0,53700.0,0.20961075,-56.32297,537,0.008333333333333333,10740.0
0.9203184,0.36754847,0.21870507,0.0,53800.0,0.20960991,-52.95994,538,0.012500000000000002,10760.0
0.9203051,0.36754808,0.21870835,0.0033333333333333335,53900.0,0.20960969,-54.686817,539,0.020833333333333332,10780.0
0.9202905,0.36754838,0.2187107,0.0008333333333333334,54000.0,0.20960963,-57.827595,540,0.0,10800.0
0.9202759,0.36754873,0.21871336,0.0016666666666666668,54100.0,0.2096086,-57.52913,541,0.012500000000000002,10820.0
0.9202619,0.3675488,0.21871601,0.0016666666666666668,54200.0,0.209608,-56.793,542,0.016666666666666666,10840.0
0.9202488,0.36754784,0.21871726,0.0008333333333333334,54300.0,0.20960729,-56.051785,543,0.008333333333333333,10860.0
0.9202371,0.36754832,0.2187198,0.0016666666666666668,54400.0,0.2096066,-56.084732,544,0.016666666666666666,10880.0
0.9202253,0.36754808,0.21872117,0.0008333333333333334,54500.0,0.20960583,-57.991238,545,0.008333333333333333,10900.0
0.9202135,0.36754832,0.21872298,0.0008333333333333334,54600.0,0.20960487,-59.34967,546,0.004166666666666667,10920.0
0.92020273,0.3675488,0.21872772,0.0,54700.0,0.20960434,-57.931957,547,0.008333333333333333,10940.0
0.920193,0.36754933,0.2187316,0.0,54800.0,0.20960505,-54.13972,548,0.008333333333333333,10960.0
0.9201842,0.36755005,0.21873419,0.0008333333333333334,54900.0,0.20960604,-57.006596,549,0.008333333333333333,10980.0
0.9201767,0.3675504,0.21873808,0.0033333333333333335,55000.0,0.20960574,-55.289867,550,0.016666666666666666,11000.0
0.92017156,0.3675519,0.21874057,0.0,55100.0,0.2096061,-55.523,551,0.004166666666666667,11020.0
0.9201663,0.36755165,0.21874548,0.0016666666666666668,55200.0,0.20960622,-54.21394,552,0.004166666666666667,11040.0
0.92016107,0.36755183,0.21874987,0.0008333333333333334,55300.0,0.2096066,-56.302227,553,0.012500000000000002,11060.0
0.9201575,0.36755323,0.21875572,0.0033333333333333335,55400.0,0.20960712,-55.219463,554,0.016666666666666666,11080.0
0.9201533,0.36755446,0.2187608,0.0016666666666666668,55500.0,0.20960897,-52.210804,555,0.016666666666666666,11100.0
0.9201507,0.36755696,0.21876518,0.0016666666666666668,55600.0,0.20961054,-51.7224,556,0.008333333333333333,11120.0
0.9201482,0.3675587,0.21876775,0.0008333333333333334,55700.0,0.20961134,-50.833202,557,0.016666666666666666,11140.0
0.9201453,0.36756054,0.21877074,0.0008333333333333334,55800.0,0.20961253,-51.97401,558,0.020833333333333332,11160.0
0.9201425,0.3675609,0.21877761,0.0,55900.0,0.2096128,-50.79486,559,0.029166666666666664,11180.0
0.92013854,0.36756113,0.21878286,0.0016666666666666668,56000.0,0.20961423,-51.545105,560,0.012500000000000002,11200.0
0.92013496,0.36756167,0.21878849,0.0008333333333333334,56100.0,0.20961614,-51.895386,561,0.0,11220.0
0.92013025,0.3675634,0.21879403,0.0008333333333333334,56200.0,0.20961626,-49.810513,562,0.020833333333333332,11240.0
0.9201255,0.36756417,0.21880077,0.0016666666666666668,56300.0,0.20961744,-53.12079,563,0.012500000000000002,11260.0
0.92012,0.36756548,0.2188053,0.0,56400.0,0.2096191,-49.877697,564,0.016666666666666666,11280.0
0.92011255,0.36756587,0.21881206,0.0008333333333333334,56500.0,0.20962124,-50.008602,565,0.025000000000000005,11300.0
0.92010635,0.3675666,0.21881954,0.0,56600.0,0.2096221,-52.51447,566,0.012500000000000002,11320.0
0.9200981,0.3675678,0.21882494,0.0008333333333333334,56700.0,0.20962243,-49.99236,567,0.008333333333333333,11340.0
0.9200899,0.36756906,0.21882989,0.0008333333333333334,56800.0,0.20962285,-51.39246,568,0.012500000000000002,11360.0
0.9200823,0.3675705,0.21883489,0.0008333333333333334,56900.0,0.20962377,-50.261364,569,0.008333333333333333,11380.0
0.9200739,0.3675708,0.21884127,0.0008333333333333334,57000.0,0.2096247,-53.517345,570,0.008333333333333333,11400.0
0.92006487,0.36757037,0.21884783,0.0,57100.0,0.20962496,-53.880207,571,0.004166666666666667,11420.0
0.92005444,0.36757103,0.21885403,0.0,57200.0,0.20962505,-54.430542,572,0.012500000000000002,11440.0
0.9200453,0.36757115,0.21886031,0.0016666666666666668,57300.0,0.20962507,-52.033752,573,0.012500000000000002,11460.0
0.92003584,0.36757055,0.21886598,0.0008333333333333334,57400.0,0.20962588,-52.62834,574,0.008333333333333333,11480.0
0.92002624,0.36756948,0.21887125,0.0008333333333333334,57500.0,0.20962612,-53.89909,575,0.016666666666666666,11500.0
0.9200173,0.36756948,0.21887688,0.0008333333333333334,57600.0,0.20962577,-53.098835,576,0.008333333333333333,11520.0
0.92000705,0.36756968,0.21888293,0.0016666666666666668,57700.0,0.20962451,-52.516342,577,0.008333333333333333,11540.0
0.9199949,0.36756912,0.21888791,0.0,57800.0,0.20962422,-50.465252,578,0.02916666666666667,11560.0
0.91998357,0.36757055,0.21889324,0.0016666666666666668,57900.0,0.20962428,-52.83148,579,0.016666666666666666,11580.0
0.9199722,0.3675716,0.2188995,0.0,58000.0,0.20962368,-53.86803,580,0.016666666666666666,11600.0
0.91996044,0.36757287,0.21890418,0.0008333333333333334,58100.0,0.20962375,-56.22707,581,0.008333333333333333,11620.0
0.9199504,0.36757436,0.21890779,0.0025,58200.0,0.20962314,-54.57085,582,0.008333333333333333,11640.0
0.91993684,0.36757597,0.21891187,0.0,58300.0,0.20962279,-54.335133,583,0.012500000000000002,11660.0
0.9199241,0.36757776,0.21891566,0.0,58400.0,0.20962258,-53.304615,584,0.016666666666666666,11680.0
0.9199112,0.36757946,0.21891944,0.0008333333333333334,58500.0,0.20962201,-54.60426,585,0.012500000000000002,11700.0
0.91989785,0.3675808,0.21892227,0.0008333333333333334,58600.0,0.20962207,-53.535324,586,0.008333333333333333,11720.0
0.919885,0.36758152,0.21892627,0.0016666666666666668,58700.0,0.20962186,-56.05203,587,0.020833333333333332,11740.0
0.919872,0.36758217,0.21893127,0.0008333333333333334,58800.0,0.20962174,-53.587208,588,0.008333333333333333,11760.0
0.91985923,0.3675832,0.2189352,0.0008333333333333334,58900.0,0.20962147,-55.377167,589,0.016666666666666666,11780.0
0.91984624,0.3675835,0.21893875,0.0008333333333333334,59000.0,0.20962186,-54.138275,590,0.012500000000000002,11800.0
0.9198325,0.36758375,0.21894169,0.0,59100.0,0.20962201,-53.742233,591,0.008333333333333333,11820.0
0.91982085,0.36758423,0.2189454,0.0016666666666666668,59200.0,0.2096221,-57.215687,592,0.020833333333333332,11840.0
0.9198082,0.36758646,0.2189477,0.0008333333333333334,59300.0,0.2096222,-56.995235,593,0.004166666666666667,11860.0
0.91979593,0.36758676,0.21895163,0.0016666666666666668,59400.0,0.20962231,-56.908413,594,0.008333333333333333,11880.0
0.91978365,0.36758837,0.21895532,0.0016666666666666668,59500.0,0.20962267,-55.189987,595,0.020833333333333332,11900.0
0.9197716,0.36758968,0.21895766,0.0008333333333333334,59600.0,0.20962326,-56.977814,596,0.02916666666666667,11920.0
0.9197621,0.3675911,0.21896072,0.0008333333333333334,59700.0,0.2096241,-57.168354,597,0.0,11940.0
0.91975147,0.36759242,0.21896458,0.0,59800.0,0.20962305,-55.276676,598,0.004166666666666667,11960.0
0.91974133,0.36759338,0.21896859,0.0016666666666666668,59900.0,0.20962267,-55.10638,599,0.020833333333333332,11980.0
0.91973114,0.3675948,0.21897157,0.0016666666666666668,60000.0,0.20962246,-55.659275,600,0.016666666666666666,12000.0
0.91972154,0.36759564,0.21897526,0.0008333333333333334,60100.0,0.20962204,-58.45461,601,0.008333333333333333,12020.0
0.9197118,0.36759678,0.21897765,0.0,60200.0,0.20962195,-56.65051,602,0.012500000000000002,12040.0
0.91970176,0.36759815,0.2189796,0.0016666666666666668,60300.0,0.20962174,-56.56491,603,0.016666666666666666,12060.0
0.91969246,0.36759868,0.2189851,0.0,60400.0,0.20962226,-58.51187,604,0.012500000000000002,12080.0
0.91968316,0.36759892,0.21898834,0.0008333333333333334,60500.0,0.20962238,-54.93582,605,0.020833333333333332,12100.0
0.9196736,0.3676001,0.2189939,0.0,60600.0,0.20962201,-56.054195,606,0.024999999999999998,12120.0
0.9196642,0.3676013,0.219,0.0016666666666666668,60700.0,0.20962183,-57.836132,607,0.020833333333333332,12140.0
0.9196536,0.36760107,0.21900393,0.0,60800.0,0.2096221,-58.61572,608,0.016666666666666666,12160.0
0.9196437,0.36760154,0.21900742,0.0008333333333333334,60900.0,0.20962231,-57.222393,609,0.008333333333333333,12180.0
0.9196338,0.3676028,0.21901064,0.0008333333333333334,61000.0,0.20962234,-56.849346,610,0.020833333333333332,12200.0
0.919625,0.36760375,0.21901543,0.0,61100.0,0.2096229,-58.211414,611,0.020833333333333332,12220.0
0.9196153,0.36760497,0.2190181,0.0033333333333333335,61200.0,0.20962304,-58.47136,612,0.020833333333333332,12240.0
0.91960645,0.3676056,0.2190216,0.0016666666666666668,61300.0,0.20962317,-56.49751,613,0.029166666666666664,12260.0
0.9195973,0.3676063,0.21902604,0.0,61400.0,0.20962305,-56.620876,614,0.008333333333333333,12280.0
0.91958827,0.36760566,0.21903123,0.0016666666666666668,61500.0,0.20962389,-57.79483,615,0.025000000000000005,12300.0
0.91957974,0.367605,0.21903415,0.0,61600.0,0.20962413,-56.098026,616,0.016666666666666666,12320.0
0.9195717,0.36760607,0.21903782,0.0,61700.0,0.2096241,-57.75073,617,0.004166666666666667,12340.0
0.9195649,0.36760607,0.21904223,0.0008333333333333334,61800.0,0.20962434,-55.879368,618,0.020833333333333332,12360.0
0.9195578,0.36760578,0.21904926,0.0008333333333333334,61900.0,0.20962362,-54.655346,619,0.025000000000000005,12380.0
0.9195506,0.3676056,0.21905534,0.0033333333333333335,62000.0,0.20962377,-57.1015,620,0.020833333333333332,12400.0
0.9195438,0.3676059,0.21906342,0.0025,62100.0,0.20962332,-55.700207,621,0.025000000000000005,12420.0
0.91953844,0.36760482,0.2190703,0.0016666666666666668,62200.0,0.20962237,-56.53829,622,0.016666666666666666,12440.0
0.9195337,0.36760387,0.2190768,0.0008333333333333334,62300.0,0.20962165,-57.79398,623,0.008333333333333333,12460.0
0.91952974,0.36760268,0.21908474,0.0008333333333333334,62400.0,0.20962118,-57.509888,624,0.020833333333333332,12480.0
0.9195265,0.36760196,0.21909173,0.0008333333333333334,62500.0,0.20962135,-57.543243,625,0.0,12500.0
0.9195266,0.3675995,0.21910052,0.0,62600.0,0.20962004,-55.597645,626,0.004166666666666667,12520.0
0.9195271,0.36759543,0.21910958,0.0008333333333333334,62700.0,0.20961924,-59.353313,627,0.012500000000000002,12540.0
0.9195296,0.36759034,0.219117,0.0016666666666666668,62800.0,0.20961793,-54.427067,628,0.020833333333333332,12560.0
0.9195307,0.36758566,0.21912558,0.0025,62900.0,0.20961706,-51.3044,629,0.008333333333333333,12580.0
0.9195318,0.3675809,0.21913232,0.0,63000.0,0.2096165,-49.871655,630,0.016666666666666666,12600.0
0.9195327,0.36757687,0.21914227,0.0016666666666666668,63100.0,0.20961626,-51.84723,631,0.012500000000000002,12620.0
0.9195328,0.36757365,0.21915208,0.0025,63200.0,0.20961642,-50.895237,632,0.004166666666666667,12640.0
0.9195326,0.36757067,0.21916167,0.0016666666666666668,63300.0,0.20961648,-50.79825,633,0.008333333333333333,12660.0
0.91953367,0.36757025,0.21916549,0.0,63400.0,0.20961733,-49.22005,634,0.004166666666666667,12680.0
0.91953546,0.36756918,0.21917172,0.0008333333333333334,63500.0,0.20961626,-49.038776,635,0.008333333333333333,12700.0
0.9195352,0.36756793,0.21917708,0.0008333333333333334,63600.0,0.20961648,-47.808594,636,0.004166666666666667,12720.0
0.91953295,0.3675675,0.21918045,0.0016666666666666668,63700.0,0.20961685,-47.2224,637,0.020833333333333332,12740.0
0.9195294,0.36756787,0.21918432,0.0008333333333333334,63800.0,0.20961766,-48.33131,638,0.008333333333333333,12760.0
0.9195247,0.36756727,0.2191884,0.0,63900.0,0.20961815,-49.73141,639,0.020833333333333332,12780.0
0.91951853,0.3675665,0.21919201,0.0025,64000.0,0.2096181,-48.583435,640,0.012500000000000002,12800.0
0.91951203,0.36756644,0.2191966,0.0016666666666666668,64100.0,0.20961845,-49.150608,641,0.016666666666666666,12820.0
0.9195059,0.3675668,0.21920238,0.0008333333333333334,64200.0,0.20961875,-49.48209,642,0.004166666666666667,12840.0
0.9194972,0.36756602,0.2192059,0.0008333333333333334,64300.0,0.20961852,-48.847157,643,0.012500000000000002,12860.0
0.91948795,0.367565,0.21921055,0.0008333333333333334,64400.0,0.20961691,-49.34142,644,0.03333333333333333,12880.0
0.91948,0.36756435,0.21921599,0.0008333333333333334,64500.0,0.20961659,-51.085083,645,0.008333333333333333,12900.0
0.91947013,0.36756444,0.21922152,0.0,64600.0,0.20961614,-50.541153,646,0.016666666666666666,12920.0
0.9194605,0.36756372,0.21922462,0.0008333333333333334,64700.0,0.20961612,-52.60249,647,0.008333333333333333,12940.0
0.9194519,0.36756393,0.2192295,0.0008333333333333334,64800.0,0.209616,-49.612324,648,0.008333333333333333,12960.0
0.9194409,0.36756304,0.2192366,0.0008333333333333334,64900.0,0.20961553,-51.182964,649,0.004166666666666667,12980.0
0.91943026,0.36756292,0.21924114,0.0016666666666666668,65000.0,0.20961575,-52.32304,650,0.008333333333333333,13000.0
0.91942114,0.36756185,0.21924554,0.0008333333333333334,65100.0,0.20961542,-52.624187,651,0.008333333333333333,13020.0
0.9194119,0.3675607,0.21924974,0.0008333333333333334,65200.0,0.20961447,-52.817097,652,0.012500000000000002,13040.0
0.9194021,0.367559,0.21925388,0.0,65300.0,0.20961422,-50.71634,653,0.020833333333333332,13060.0
0.9193924,0.3675588,0.21925934,0.0008333333333333334,65400.0,0.20961358,-54.55766,654,0.0,13080.0
0.9193824,0.36755863,0.2192633,0.0008333333333333334,65500.0,0.20961328,-54.128357,655,0.012500000000000002,13100.0
0.9193737,0.3675579,0.21926789,0.0025,65600.0,0.2096131,-53.694336,656,0.025000000000000005,13120.0
0.91936326,0.36755654,0.21927224,0.0016666666666666668,65700.0,0.2096136,-54.17804,657,0.016666666666666666,13140.0
0.9193533,0.3675556,0.21927638,0.0016666666666666668,65800.0,0.20961429,-52.449665,658,0.025000000000000005,13160.0
0.91934365,0.3675544,0.21928048,0.0008333333333333334,65900.0,0.20961542,-53.97319,659,0.016666666666666666,13180.0
0.91933364,0.36755347,0.21928559,0.0,66000.0,0.20961519,-53.592876,660,0.025000000000000005,13200.0
0.9193235,0.36755332,0.21929054,0.0033333333333333335,66100.0,0.20961498,-56.190125,661,0.008333333333333333,13220.0
0.91931295,0.36755362,0.21929513,0.0025,66200.0,0.20961471,-53.594696,662,0.012500000000000002,13240.0
0.9193025,0.36755267,0.21929984,0.0008333333333333334,66300.0,0.20961517,-53.423706,663,0.03333333333333333,13260.0
0.91929126,0.36755326,0.21930222,0.0016666666666666668,66400.0,0.20961507,-57.06534,664,0.004166666666666667,13280.0
0.91928035,0.36755273,0.21930514,0.0016666666666666668,66500.0,0.20961457,-57.13969,665,0.008333333333333333,13300.0
0.919269,0.3675522,0.21930937,0.0016666666666666668,66600.0,0.20961381,-54.54265,666,0.004166666666666667,13320.0
0.919257,0.36755237,0.21931434,0.0025,66700.0,0.20961416,-57.90155,667,0.0,13340.0
0.91924626,0.36755285,0.2193151,0.0008333333333333334,66800.0,0.2096132,-57.049957,668,0.03333333333333333,13360.0
0.91923404,0.36755392,0.21931674,0.004166666666666667,66900.0,0.20961289,-55.865967,669,0.024999999999999998,13380.0
0.91922206,0.36755452,0.21931808,0.0016666666666666668,67000.0,0.20961177,-56.719227,670,0.02916666666666667,13400.0
0.91920924,0.36755538,0.21932094,0.0,67100.0,0.20961086,-59.06322,671,0.016666666666666666,13420.0
0.91919786,0.36755636,0.21932106,0.0025,67200.0,0.20961,-57.023834,672,0.012500000000000002,13440.0
0.919187,0.36755678,0.21932267,0.0016666666666666668,67300.0,0.20960796,-56.30414,673,0.024999999999999998,13460.0
0.9191757,0.36755666,0.21932502,0.0008333333333333334,67400.0,0.2096067,-58.696453,674,0.004166666666666667,13480.0
0.9191635,0.36755657,0.219326,0.0016666666666666668,67500.0,0.20960541,-56.07364,675,0.025000000000000005,13500.0
0.9191515,0.36755815,0.21932612,0.0008333333333333334,67600.0,0.20960397,-59.285954,676,0.012500000000000002,13520.0
0.91913885,0.36755887,0.21932729,0.0016666666666666668,67700.0,0.20960398,-56.17856,677,0.020833333333333332,13540.0
0.9191267,0.3675591,0.21932836,0.0016666666666666668,67800.0,0.20960313,-59.984848,678,0.008333333333333333,13560.0
0.9191134,0.3675597,0.21932995,0.0016666666666666668,67900.0,0.20960265,-60.720245,679,0.008333333333333333,13580.0
0.9191008,0.36756024,0.21933468,0.0008333333333333334,68000.0,0.20960225,-60.27626,680,0.008333333333333333,13600.0
0.91908854,0.36755988,0.21933587,0.0008333333333333334,68100.0,0.20960285,-60.772144,681,0.004166666666666667,13620.0
0.919076,0.36755967,0.21933587,0.0,68200.0,0.20960218,-59.844666,682,0.024999999999999998,13640.0
0.9190646,0.36756065,0.21933623,0.0025,68300.0,0.2096015,-58.358166,683,0.008333333333333333,13660.0
0.91905373,0.3675613,0.21933766,0.0008333333333333334,68400.0,0.2096004,-58.296192,684,0.025000000000000005,13680.0
0.9190425,0.36756155,0.2193401,0.0008333333333333334,68500.0,0.20959945,-60.471207,685,0.012500000000000002,13700.0
0.91903275,0.36756155,0.21934114,0.0016666666666666668,68600.0,0.20959897,-62.093372,686,0.008333333333333333,13720.0
0.9190218,0.36756253,0.21934426,0.0008333333333333334,68700.0,0.209599,-58.083588,687,0.016666666666666666,13740.0
0.91901135,0.3675631,0.21934871,0.0008333333333333334,68800.0,0.20959948,-58.351746,688,0.012500000000000002,13760.0
0.9190019,0.36756304,0.21934982,0.0,68900.0,0.20959942,-62.746113,689,0.004166666666666667,13780.0
0.91899276,0.36756268,0.21935405,0.0033333333333333335,69000.0,0.20959932,-60.231945,690,0.004166666666666667,13800.0
0.91898555,0.36756086,0.21935727,0.0016666666666666668,69100.0,0.20959926,-58.22755,691,0.012500000000000002,13820.0
0.9189794,0.36755952,0.2193623,0.0008333333333333334,69200.0,0.20959836,-58.73868,692,0.008333333333333333,13840.0
0.91897416,0.36755756,0.21936654,0.0008333333333333334,69300.0,0.209597,-60.53976,693,0.008333333333333333,13860.0
0.91896886,0.36755633,0.21936917,0.0,69400.0,0.20959373,-61.26364,694,0.008333333333333333,13880.0
0.9189639,0.3675548,0.21937497,0.0008333333333333334,69500.0,0.20959179,-57.552563,695,0.008333333333333333,13900.0
0.9189603,0.36755252,0.21938027,0.0008333333333333334,69600.0,0.20959061,-58.02585,696,0.008333333333333333,13920.0
0.9189562,0.36754933,0.21938361,0.0033333333333333335,69700.0,0.20958932,-57.633053,697,0.012500000000000002,13940.0
0.91895205,0.36754617,0.21939014,0.0008333333333333334,69800.0,0.20958774,-58.230152,698,0.008333333333333333,13960.0
0.91894644,0.3675411,0.21939714,0.0008333333333333334,69900.0,0.20958583,-56.55719,699,0.012500000000000002,13980.0
