stats_o/std,epoch,train/success_rate,stats_g/std,test/mean_Q,stats_o/mean,test/episode,train/episode,stats_g/mean,test/success_rate
0.9240586,887,0.0008333333333333334,0.22685046,-52.272434,0.20622759,17740.0,88700.0,0.37035546,0.020833333333333332
0.92404395,888,0.0025,0.22685288,-52.982468,0.20622922,17760.0,88800.0,0.37035862,0.008333333333333333
0.92403007,889,0.0008333333333333334,0.22685729,-52.123062,0.2062306,17780.0,88900.0,0.37035975,0.012500000000000002
0.9240164,890,0.0008333333333333334,0.22685957,-52.292095,0.20623256,17800.0,89000.0,0.3703616,0.004166666666666667
0.92400485,891,0.0016666666666666668,0.2268631,-52.412586,0.20623384,17820.0,89100.0,0.37036338,0.004166666666666667
0.9239935,892,0.0025,0.22686617,-52.9565,0.20623527,17840.0,89200.0,0.37036672,0.008333333333333333
0.92398095,893,0.0,0.22686727,-53.13937,0.20623733,17860.0,89300.0,0.37036976,0.016666666666666666
0.9239686,894,0.0016666666666666668,0.22686745,-52.477844,0.20623858,17880.0,89400.0,0.3703731,0.012500000000000002
0.9239552,895,0.0008333333333333334,0.22686712,-54.15022,0.20623903,17900.0,89500.0,0.37037596,0.0
0.9239402,896,0.0025,0.22686921,-52.831562,0.20623882,17920.0,89600.0,0.37037912,0.025000000000000005
0.9239258,897,0.0025,0.22687192,-52.75105,0.20624106,17940.0,89700.0,0.37038144,0.024999999999999998
0.92391163,898,0.0008333333333333334,0.22687472,-53.30478,0.2062434,17960.0,89800.0,0.37038383,0.012500000000000002
0.92389756,899,0.0008333333333333334,0.22687526,-53.893036,0.20624529,17980.0,89900.0,0.37038645,0.012500000000000002
0.92388326,900,0.0016666666666666668,0.2268774,-54.0833,0.20624477,18000.0,90000.0,0.37038878,0.0
0.9238696,901,0.004166666666666667,0.22687747,-53.197052,0.20624591,18020.0,90100.0,0.37039188,0.008333333333333333
0.9238569,902,0.0016666666666666668,0.22687714,-52.65642,0.20624588,18040.0,90200.0,0.37039277,0.024999999999999998
0.92384666,903,0.0016666666666666668,0.22687806,-51.725185,0.20624723,18060.0,90300.0,0.37039396,0.016666666666666666
0.9238381,904,0.0033333333333333335,0.2268788,-54.856247,0.2062484,18080.0,90400.0,0.37039563,0.016666666666666666
0.92382884,905,0.0016666666666666668,0.22688039,-52.485413,0.20624958,18100.0,90500.0,0.37039867,0.008333333333333333
0.92381936,906,0.0016666666666666668,0.2268825,-52.36842,0.20625114,18120.0,90600.0,0.37040105,0.012500000000000002
0.9238086,907,0.0025,0.22688706,-54.021595,0.20625137,18140.0,90700.0,0.37040234,0.0
0.9237981,908,0.0025,0.22689073,-53.398945,0.20625383,18160.0,90800.0,0.37040392,0.016666666666666666
0.92378956,909,0.0016666666666666668,0.22689565,-52.681995,0.20625506,18180.0,90900.0,0.37040392,0.020833333333333332
0.9237798,910,0.0008333333333333334,0.22690077,-53.340107,0.20625667,18200.0,91000.0,0.37040344,0.012500000000000002
0.9237697,911,0.0008333333333333334,0.22690491,-52.951305,0.20625822,18220.0,91100.0,0.37040392,0.012500000000000002
0.9237612,912,0.0,0.22690861,-54.145145,0.2062605,18240.0,91200.0,0.37040362,0.016666666666666666
0.9237526,913,0.0016666666666666668,0.22691178,-54.590076,0.20626236,18260.0,91300.0,0.37040374,0.008333333333333333
0.92374295,914,0.0016666666666666668,0.22691552,-52.95146,0.20626427,18280.0,91400.0,0.37040463,0.012500000000000002
0.92373437,915,0.0016666666666666668,0.22692096,-53.09761,0.20626725,18300.0,91500.0,0.37040463,0.008333333333333333
0.923727,916,0.0025,0.22692545,-52.90407,0.20626979,18320.0,91600.0,0.37040552,0.004166666666666667
0.9237208,917,0.0025,0.22693133,-52.51565,0.20627122,18340.0,91700.0,0.37040558,0.020833333333333332
0.9237116,918,0.0008333333333333334,0.22693639,-53.383606,0.20627336,18360.0,91800.0,0.37040547,0.020833333333333332
0.9237013,919,0.0033333333333333335,0.22694235,-51.416107,0.20627593,18380.0,91900.0,0.37040672,0.020833333333333332
0.923692,920,0.0025,0.22694755,-55.117,0.2062784,18400.0,92000.0,0.37040672,0.012500000000000002
0.9236832,921,0.0025,0.22695412,-54.246113,0.20627983,18420.0,92100.0,0.37040582,0.008333333333333333
0.9236743,922,0.0008333333333333334,0.22695942,-52.69151,0.20628326,18440.0,92200.0,0.37040707,0.008333333333333333
0.9236668,923,0.0008333333333333334,0.22696342,-51.173355,0.206286,18460.0,92300.0,0.3704091,0.020833333333333332
0.92365927,924,0.0008333333333333334,0.22697008,-56.076008,0.20628768,18480.0,92400.0,0.37040892,0.008333333333333333
0.9236495,925,0.0,0.22697394,-53.83804,0.2062905,18500.0,92500.0,0.37040916,0.0
0.92364,926,0.0008333333333333334,0.2269773,-51.932602,0.20629336,18520.0,92600.0,0.37041053,0.016666666666666666
0.92363256,927,0.0008333333333333334,0.22698192,-53.988033,0.20629556,18540.0,92700.0,0.37041315,0.012500000000000002
0.92362285,928,0.0,0.22698618,-51.679363,0.20629792,18560.0,92800.0,0.37041482,0.008333333333333333
0.92361325,929,0.0016666666666666668,0.22698855,-54.794605,0.20629998,18580.0,92900.0,0.3704165,0.008333333333333333
0.92360425,930,0.0008333333333333334,0.22699286,-53.715973,0.20630224,18600.0,93000.0,0.3704163,0.008333333333333333
0.9235956,931,0.0033333333333333335,0.22699533,-51.862366,0.20630454,18620.0,93100.0,0.3704172,0.0
0.92358583,932,0.0008333333333333334,0.22699873,-53.296993,0.20630838,18640.0,93200.0,0.37041792,0.020833333333333332
0.9235758,933,0.0025,0.22700275,-51.634296,0.20631169,18660.0,93300.0,0.3704191,0.016666666666666666
0.92356616,934,0.0008333333333333334,0.22700594,-52.207672,0.20631434,18680.0,93400.0,0.37041903,0.016666666666666666
0.923556,935,0.0008333333333333334,0.22701086,-54.591244,0.20631611,18700.0,93500.0,0.37041974,0.008333333333333333
0.92354375,936,0.0,0.22701244,-54.522217,0.20631862,18720.0,93600.0,0.37042198,0.012500000000000002
0.92353106,937,0.0008333333333333334,0.22701539,-52.800915,0.20632058,18740.0,93700.0,0.37042233,0.020833333333333332
0.92351943,938,0.0008333333333333334,0.22701804,-53.725525,0.2063231,18760.0,93800.0,0.37042227,0.012500000000000002
0.92350596,939,0.0,0.22702064,-56.20879,0.20632607,18780.0,93900.0,0.37042347,0.004166666666666667
0.92349404,940,0.0025,0.22702074,-51.449387,0.20632899,18800.0,94000.0,0.37042543,0.020833333333333332
0.9234824,941,0.0008333333333333334,0.2270211,-54.609715,0.2063315,18820.0,94100.0,0.3704265,0.012500000000000002
0.9234688,942,0.0016666666666666668,0.22702257,-54.102306,0.206333,18840.0,94200.0,0.3704261,0.004166666666666667
0.92345476,943,0.0016666666666666668,0.22702403,-54.14032,0.2063343,18860.0,94300.0,0.37042466,0.016666666666666666
0.9234399,944,0.0025,0.22702646,-56.25673,0.20633541,18880.0,94400.0,0.37042382,0.016666666666666666
0.923423,945,0.0025,0.22702856,-56.921387,0.20633648,18900.0,94500.0,0.37042454,0.004166666666666667
0.9234097,946,0.0016666666666666668,0.22702919,-53.544933,0.20633714,18920.0,94600.0,0.3704253,0.016666666666666666
0.9233932,947,0.0033333333333333335,0.2270302,-54.56583,0.20633872,18940.0,94700.0,0.37042472,0.025000000000000005
0.923378,948,0.0016666666666666668,0.22703113,-54.87163,0.20634072,18960.0,94800.0,0.37042323,0.004166666666666667
0.9233616,949,0.0025,0.22703166,-56.865116,0.20634246,18980.0,94900.0,0.37042347,0.008333333333333333
0.92334706,950,0.0016666666666666668,0.22703294,-53.754303,0.2063437,19000.0,95000.0,0.37042347,0.008333333333333333
0.92333263,951,0.0016666666666666668,0.22703254,-55.88267,0.20634587,19020.0,95100.0,0.37042466,0.008333333333333333
0.9233183,952,0.0008333333333333334,0.22703446,-56.11145,0.20634763,19040.0,95200.0,0.37042356,0.0
0.92330337,953,0.0016666666666666668,0.22703671,-56.515133,0.20634943,19060.0,95300.0,0.37042376,0.012500000000000002
0.9232879,954,0.004166666666666667,0.22703879,-57.538532,0.2063513,19080.0,95400.0,0.37042275,0.004166666666666667
0.92327374,955,0.0,0.22704189,-55.267506,0.20635213,19100.0,95500.0,0.37042126,0.008333333333333333
0.9232606,956,0.0,0.22704275,-57.92136,0.20635396,19120.0,95600.0,0.37042198,0.004166666666666667
0.9232467,957,0.0,0.22704642,-56.575638,0.20635517,19140.0,95700.0,0.37042245,0.004166666666666667
0.923233,958,0.0016666666666666668,0.22704549,-55.17042,0.20635693,19160.0,95800.0,0.37042436,0.020833333333333332
0.92322046,959,0.005,0.22704579,-57.34796,0.20635842,19180.0,95900.0,0.37042454,0.008333333333333333
0.9232076,960,0.0,0.22705023,-57.722,0.20636,19200.0,96000.0,0.37042427,0.008333333333333333
0.9231952,961,0.0025,0.22705229,-57.784374,0.20636107,19220.0,96100.0,0.37042567,0.012500000000000002
0.92318314,962,0.0008333333333333334,0.22705336,-57.270477,0.20636295,19240.0,96200.0,0.37042674,0.008333333333333333
0.92317075,963,0.0008333333333333334,0.2270542,-54.781292,0.20636411,19260.0,96300.0,0.37042764,0.008333333333333333
0.92315817,964,0.0008333333333333334,0.2270552,-56.268475,0.206366,19280.0,96400.0,0.37042752,0.016666666666666666
0.9231475,965,0.0033333333333333335,0.22705702,-58.174637,0.20636715,19300.0,96500.0,0.37042704,0.008333333333333333
0.92313665,966,0.0025,0.22705714,-55.42416,0.20636953,19320.0,96600.0,0.37042865,0.004166666666666667
0.92312795,967,0.0,0.22706135,-58.44333,0.20637105,19340.0,96700.0,0.3704284,0.004166666666666667
0.92311925,968,0.0016666666666666668,0.22706223,-56.98744,0.206371,19360.0,96800.0,0.37042895,0.016666666666666666
0.9231114,969,0.0025,0.2270654,-56.542072,0.2063703,19380.0,96900.0,0.37042722,0.004166666666666667
0.9231058,970,0.0008333333333333334,0.22706841,-53.971176,0.20637101,19400.0,97000.0,0.37042698,0.008333333333333333
0.9230988,971,0.0008333333333333334,0.2270713,-55.451244,0.20637079,19420.0,97100.0,0.3704262,0.0
0.923094,972,0.0008333333333333334,0.22707295,-52.372906,0.20637052,19440.0,97200.0,0.37042674,0.016666666666666666
0.9230855,973,0.0,0.22707725,-53.192,0.20636924,19460.0,97300.0,0.37042674,0.016666666666666666
0.92307734,974,0.0033333333333333335,0.22707947,-52.608448,0.20636801,19480.0,97400.0,0.37042585,0.008333333333333333
0.92306775,975,0.0,0.22708182,-52.310482,0.20636779,19500.0,97500.0,0.37042704,0.020833333333333332
0.9230564,976,0.0,0.22708239,-53.431946,0.20636828,19520.0,97600.0,0.37042817,0.024999999999999998
0.9230459,977,0.0,0.22708206,-54.45343,0.2063687,19540.0,97700.0,0.3704288,0.016666666666666666
0.923034,978,0.0,0.22708406,-50.88065,0.20636962,19560.0,97800.0,0.3704299,0.008333333333333333
0.9230218,979,0.0016666666666666668,0.22708653,-54.345676,0.20637102,19580.0,97900.0,0.3704308,0.004166666666666667
0.9230092,980,0.0016666666666666668,0.22708665,-53.03072,0.20637168,19600.0,98000.0,0.37043175,0.008333333333333333
0.9229974,981,0.0,0.22708826,-55.10306,0.2063727,19620.0,98100.0,0.3704345,0.03333333333333333
0.92298347,982,0.0025,0.2270896,-58.371227,0.20637392,19640.0,98200.0,0.37043723,0.016666666666666666
0.9229696,983,0.0,0.2270925,-55.6505,0.20637582,19660.0,98300.0,0.37043896,0.016666666666666666
0.9229558,984,0.0016666666666666668,0.22709195,-55.210262,0.20637791,19680.0,98400.0,0.3704426,0.004166666666666667
0.92294294,985,0.0033333333333333335,0.22709298,-54.03874,0.20637853,19700.0,98500.0,0.37044454,0.020833333333333332
0.92292863,986,0.0008333333333333334,0.22709243,-55.89101,0.20637949,19720.0,98600.0,0.37044743,0.008333333333333333
0.92291576,987,0.0,0.22709279,-54.422512,0.20638092,19740.0,98700.0,0.37044868,0.016666666666666666
0.92290145,988,0.0008333333333333334,0.2270944,-54.521957,0.20638211,19760.0,98800.0,0.37045136,0.02916666666666667
0.92288715,989,0.0016666666666666668,0.22709425,-53.28007,0.20638283,19780.0,98900.0,0.37045404,0.012500000000000002
0.9228704,990,0.0008333333333333334,0.22709472,-56.928875,0.20638318,19800.0,99000.0,0.37045678,0.012500000000000002
0.9228552,991,0.0025,0.22709365,-54.83504,0.2063827,19820.0,99100.0,0.37045887,0.004166666666666667
0.9228384,992,0.0025,0.22709286,-56.157825,0.2063837,19840.0,99200.0,0.3704598,0.0
0.9228215,993,0.0016666666666666668,0.22709315,-55.88631,0.20638557,19860.0,99300.0,0.3704617,0.008333333333333333
0.9228067,994,0.0008333333333333334,0.22709282,-55.10045,0.20638667,19880.0,99400.0,0.37046465,0.008333333333333333
0.9227913,995,0.0,0.22709227,-55.008713,0.2063881,19900.0,99500.0,0.37046644,0.004166666666666667
0.9227751,996,0.0016666666666666668,0.22709179,-57.533062,0.20638914,19920.0,99600.0,0.37046936,0.029166666666666664
0.9227585,997,0.0,0.22709227,-55.689564,0.20639187,19940.0,99700.0,0.3704718,0.016666666666666666
0.92274064,998,0.0025,0.22709222,-58.228497,0.20639493,19960.0,99800.0,0.37047443,0.004166666666666667
0.9227235,999,0.0033333333333333335,0.22709091,-58.503918,0.20639579,19980.0,99900.0,0.37047777,0.004166666666666667
0.92270786,1000,0.0025,0.22709005,-56.799084,0.20639734,20000.0,100000.0,0.37048176,0.016666666666666666
0.922692,1001,0.0,0.22709127,-57.38159,0.20639838,20020.0,100100.0,0.37048545,0.016666666666666666
0.92267364,1002,0.0,0.2270901,-57.412426,0.20640104,20040.0,100200.0,0.3704884,0.029166666666666664
0.922656,1003,0.0016666666666666668,0.22709058,-57.15202,0.20640166,20060.0,100300.0,0.37048998,0.020833333333333332
0.9226398,1004,0.0,0.22709215,-58.69939,0.20640205,20080.0,100400.0,0.3704934,0.004166666666666667
0.92262083,1005,0.0016666666666666668,0.22709449,-58.90309,0.20640284,20100.0,100500.0,0.37049696,0.012500000000000002
0.92260456,1006,0.0025,0.22709505,-56.59596,0.20640521,20120.0,100600.0,0.37049785,0.02916666666666667
0.9225886,1007,0.0025,0.22709371,-60.753326,0.20640816,20140.0,100700.0,0.3705,0.008333333333333333
0.9225733,1008,0.0008333333333333334,0.22709389,-57.349216,0.20641077,20160.0,100800.0,0.37050268,0.012500000000000002
0.9225586,1009,0.0016666666666666668,0.22709437,-60.671368,0.2064118,20180.0,100900.0,0.37050518,0.012500000000000002
0.92254406,1010,0.0016666666666666668,0.22709434,-55.340107,0.20641278,20200.0,101000.0,0.37050816,0.012500000000000002
0.9225299,1011,0.0016666666666666668,0.22709489,-56.438244,0.20641334,20220.0,101100.0,0.37051144,0.012500000000000002
0.92251426,1012,0.0,0.22709584,-59.06894,0.20641468,20240.0,101200.0,0.37051448,0.008333333333333333
0.92249846,1013,0.0,0.22709547,-60.57022,0.20641549,20260.0,101300.0,0.37051615,0.008333333333333333
0.92248315,1014,0.0016666666666666668,0.22709467,-57.612488,0.20641685,20280.0,101400.0,0.37051964,0.03333333333333333
0.92246914,1015,0.0025,0.22709496,-59.354115,0.2064179,20300.0,101500.0,0.3705221,0.008333333333333333
0.92245513,1016,0.0033333333333333335,0.22709571,-61.62343,0.20642115,20320.0,101600.0,0.3705251,0.012500000000000002
0.92244023,1017,0.0,0.2270946,-59.656204,0.20642479,20340.0,101700.0,0.37052897,0.008333333333333333
0.9224263,1018,0.0016666666666666668,0.22709374,-57.93584,0.20642723,20360.0,101800.0,0.37053218,0.020833333333333332
0.9224132,1019,0.0008333333333333334,0.22709428,-60.181065,0.20642881,20380.0,101900.0,0.3705339,0.0
0.92240095,1020,0.0008333333333333334,0.22709467,-60.188816,0.2064311,20400.0,102000.0,0.37053642,0.016666666666666666
0.9223867,1021,0.0016666666666666668,0.22709346,-60.21457,0.20643334,20420.0,102100.0,0.3705411,0.008333333333333333
0.922374,1022,0.005,0.2270929,-60.029064,0.20643528,20440.0,102200.0,0.3705437,0.012500000000000002
0.92235786,1023,0.0,0.22709377,-59.773422,0.20643769,20460.0,102300.0,0.37054548,0.0
0.9223449,1024,0.0025,0.22709222,-58.467834,0.20644097,20480.0,102400.0,0.3705494,0.008333333333333333
0.9223321,1025,0.0016666666666666668,0.22709207,-60.13727,0.20644315,20500.0,102500.0,0.37055206,0.008333333333333333
0.92231995,1026,0.0008333333333333334,0.22709234,-60.27715,0.20644508,20520.0,102600.0,0.37055477,0.008333333333333333
0.9223092,1027,0.0025,0.2270921,-60.942204,0.2064466,20540.0,102700.0,0.3705561,0.012500000000000002
0.922297,1028,0.0,0.22709365,-61.321613,0.20644815,20560.0,102800.0,0.37055966,0.012500000000000002
0.92228436,1029,0.004166666666666667,0.2270946,-60.963512,0.20645021,20580.0,102900.0,0.37056252,0.016666666666666666
0.92227465,1030,0.0016666666666666668,0.22709306,-60.00395,0.20645058,20600.0,103000.0,0.37056467,0.004166666666666667
0.9222633,1031,0.0025,0.22709465,-62.190197,0.20645256,20620.0,103100.0,0.3705671,0.004166666666666667
0.92225164,1032,0.0016666666666666668,0.22709505,-57.60143,0.20645471,20640.0,103200.0,0.3705705,0.008333333333333333
0.92223996,1033,0.0008333333333333334,0.22709413,-58.94865,0.20645595,20660.0,103300.0,0.370572,0.008333333333333333
0.92222804,1034,0.0025,0.22709377,-59.07488,0.20645727,20680.0,103400.0,0.37057337,0.016666666666666666
0.92221475,1035,0.0008333333333333334,0.22709484,-59.077686,0.20645864,20700.0,103500.0,0.3705748,0.012500000000000002
0.9222026,1036,0.0025,0.22709472,-59.831112,0.20646061,20720.0,103600.0,0.3705767,0.020833333333333332
0.92219,1037,0.0008333333333333334,0.22709437,-59.314045,0.20646234,20740.0,103700.0,0.37057868,0.020833333333333332
0.92217636,1038,0.0008333333333333334,0.22709583,-60.52084,0.20646401,20760.0,103800.0,0.37058064,0.016666666666666666
0.9221638,1039,0.0016666666666666668,0.22709541,-60.344788,0.20646568,20780.0,103900.0,0.37058362,0.025000000000000005
0.92215365,1040,0.0008333333333333334,0.227096,-56.62636,0.20646791,20800.0,104000.0,0.3705844,0.025000000000000005
0.9221447,1041,0.0033333333333333335,0.2270972,-57.397823,0.20646836,20820.0,104100.0,0.37058344,0.008333333333333333
0.9221414,1042,0.0016666666666666668,0.22710048,-54.447903,0.20646898,20840.0,104200.0,0.37058458,0.012500000000000002
0.9221397,1043,0.0016666666666666668,0.2271084,-57.58369,0.20646955,20860.0,104300.0,0.370585,0.029166666666666664
0.9221465,1044,0.0008333333333333334,0.22711565,-57.435955,0.2064706,20880.0,104400.0,0.3705854,0.012500000000000002
0.92216045,1045,0.0,0.22712581,-57.699383,0.20647238,20900.0,104500.0,0.37058547,0.0
0.92216927,1046,0.0,0.22713481,-50.63081,0.20647542,20920.0,104600.0,0.37058663,0.008333333333333333
0.9221771,1047,0.0,0.2271444,-48.78351,0.20647685,20940.0,104700.0,0.37059012,0.008333333333333333
0.9221813,1048,0.0,0.22715242,-47.697098,0.20647585,20960.0,104800.0,0.37059188,0.004166666666666667
0.92218405,1049,0.0016666666666666668,0.22715627,-43.60155,0.20647661,20980.0,104900.0,0.37059453,0.016666666666666666
0.922185,1050,0.0025,0.22715668,-42.96811,0.20647882,21000.0,105000.0,0.37059662,0.012500000000000002
0.922182,1051,0.0025,0.22715606,-43.472687,0.20648094,21020.0,105100.0,0.37059805,0.012500000000000002
0.92217773,1052,0.0008333333333333334,0.22715507,-44.898514,0.20648558,21040.0,105200.0,0.3706,0.012500000000000002
0.92216986,1053,0.0,0.2271523,-45.886597,0.20648886,21060.0,105300.0,0.37060133,0.029166666666666664
0.9221575,1054,0.0008333333333333334,0.2271487,-47.49771,0.20649217,21080.0,105400.0,0.3706018,0.004166666666666667
0.922146,1055,0.0,0.22714598,-45.946,0.20649482,21100.0,105500.0,0.3706026,0.004166666666666667
0.92213345,1056,0.0025,0.22714241,-47.0873,0.20649816,21120.0,105600.0,0.37060514,0.016666666666666666
0.92211944,1057,0.0033333333333333335,0.22714074,-47.151913,0.20650049,21140.0,105700.0,0.37060675,0.012500000000000002
0.92210335,1058,0.0,0.22713947,-47.42748,0.20650196,21160.0,105800.0,0.37060866,0.012500000000000002
0.92208725,1059,0.0008333333333333334,0.22713752,-47.42444,0.2065043,21180.0,105900.0,0.3706104,0.020833333333333332
0.92206794,1060,0.0,0.2271357,-49.694744,0.20650615,21200.0,106000.0,0.3706136,0.008333333333333333
0.92205137,1061,0.0,0.2271352,-48.00468,0.20650749,21220.0,106100.0,0.3706151,0.004166666666666667
0.92203444,1062,0.0008333333333333334,0.22713347,-50.24471,0.2065084,21240.0,106200.0,0.37061635,0.004166666666666667
0.9220155,1063,0.0,0.22713326,-51.74091,0.20650916,21260.0,106300.0,0.3706189,0.012500000000000002
0.92199796,1064,0.0008333333333333334,0.22713353,-49.97167,0.20651011,21280.0,106400.0,0.37062153,0.004166666666666667
0.9219813,1065,0.0016666666666666668,0.22713344,-50.35144,0.20651154,21300.0,106500.0,0.37062398,0.025000000000000005
0.9219633,1066,0.0008333333333333334,0.22713263,-50.46886,0.20651142,21320.0,106600.0,0.37062708,0.008333333333333333
0.92194504,1067,0.0,0.22713189,-49.886715,0.20651156,21340.0,106700.0,0.37063065,0.008333333333333333
0.92192817,1068,0.0016666666666666668,0.22713225,-50.783062,0.20651282,21360.0,106800.0,0.37063226,0.016666666666666666
0.9219101,1069,0.0008333333333333334,0.22713171,-49.813354,0.2065128,21380.0,106900.0,0.37063488,0.020833333333333332
0.92189294,1070,0.0008333333333333334,0.22713117,-50.829987,0.20651287,21400.0,107000.0,0.3706371,0.012500000000000002
0.9218755,1071,0.0016666666666666668,0.22713177,-50.855267,0.20651245,21420.0,107100.0,0.3706386,0.020833333333333332
0.92185706,1072,0.0016666666666666668,0.227131,-50.258087,0.20651354,21440.0,107200.0,0.3706409,0.020833333333333332
0.9218402,1073,0.0016666666666666668,0.22713208,-52.823025,0.20651478,21460.0,107300.0,0.37064305,0.020833333333333332
0.92182285,1074,0.0025,0.22712974,-52.515163,0.20651601,21480.0,107400.0,0.37064663,0.004166666666666667
0.92180556,1075,0.0025,0.22712953,-53.271942,0.20651644,21500.0,107500.0,0.37064853,0.004166666666666667
0.9217918,1076,0.0,0.22712941,-54.1311,0.20651726,21520.0,107600.0,0.37065125,0.012500000000000002
0.921777,1077,0.0008333333333333334,0.22712843,-53.95113,0.20651813,21540.0,107700.0,0.37065414,0.024999999999999998
0.9217618,1078,0.0016666666666666668,0.22712748,-52.155323,0.20651926,21560.0,107800.0,0.37065706,0.02916666666666667
0.92174643,1079,0.0033333333333333335,0.22712688,-53.531986,0.20652036,21580.0,107900.0,0.37065968,0.016666666666666666
0.9217332,1080,0.0,0.22712557,-54.899334,0.20652075,21600.0,108000.0,0.37066123,0.016666666666666666
0.9217196,1081,0.0033333333333333335,0.2271256,-53.700443,0.20652147,21620.0,108100.0,0.3706638,0.016666666666666666
0.9217045,1082,0.0008333333333333334,0.227125,-53.724106,0.20652242,21640.0,108200.0,0.37066594,0.041666666666666664
0.92169005,1083,0.0025,0.22712542,-54.497623,0.20652235,21660.0,108300.0,0.3706673,0.02916666666666667
0.9216768,1084,0.0025,0.22712375,-56.047695,0.20652233,21680.0,108400.0,0.37066808,0.012500000000000002
0.9216631,1085,0.0008333333333333334,0.2271237,-56.208576,0.2065243,21700.0,108500.0,0.37067008,0.012500000000000002
0.9216493,1086,0.0016666666666666668,0.22712255,-54.61932,0.20652474,21720.0,108600.0,0.37067053,0.012500000000000002
0.9216356,1087,0.0016666666666666668,0.22712113,-53.54637,0.20652555,21740.0,108700.0,0.37067184,0.029166666666666664
0.9216216,1088,0.0025,0.22711991,-58.06159,0.20652592,21760.0,108800.0,0.37067404,0.012500000000000002
0.921606,1089,0.0008333333333333334,0.22711961,-57.23247,0.20652612,21780.0,108900.0,0.37067595,0.016666666666666666
0.9215901,1090,0.0025,0.22711886,-59.035267,0.20652692,21800.0,109000.0,0.3706768,0.016666666666666666
0.92157704,1091,0.0033333333333333335,0.22711821,-55.628906,0.20652713,21820.0,109100.0,0.37067804,0.012500000000000002
0.92156124,1092,0.0025,0.22711651,-56.27895,0.2065279,21840.0,109200.0,0.37068066,0.016666666666666666
0.9215463,1093,0.004166666666666667,0.22711623,-56.930573,0.20652781,21860.0,109300.0,0.37068257,0.016666666666666666
0.9215319,1094,0.0016666666666666668,0.22711463,-57.42037,0.20652892,21880.0,109400.0,0.37068388,0.004166666666666667
0.9215167,1095,0.0025,0.22711359,-56.20747,0.20652993,21900.0,109500.0,0.37068442,0.012500000000000002
0.9215014,1096,0.0,0.22711255,-57.32051,0.20653117,21920.0,109600.0,0.37068543,0.012500000000000002
0.92148656,1097,0.0033333333333333335,0.22711052,-58.041534,0.20653285,21940.0,109700.0,0.37068662,0.016666666666666666
0.9214706,1098,0.0008333333333333334,0.22710742,-57.049694,0.2065329,21960.0,109800.0,0.37068847,0.020833333333333332
0.9214551,1099,0.0025,0.22710635,-56.66508,0.206533,21980.0,109900.0,0.37069073,0.020833333333333332
0.92143846,1100,0.0033333333333333335,0.22710432,-58.076733,0.20653279,22000.0,110000.0,0.3706912,0.02916666666666667
0.9214223,1101,0.0016666666666666668,0.22710343,-59.384064,0.20653374,22020.0,110100.0,0.37069097,0.025000000000000005
0.9214074,1102,0.0016666666666666668,0.22710355,-59.66106,0.20653386,22040.0,110200.0,0.37069264,0.004166666666666667
0.9213918,1103,0.0016666666666666668,0.22710188,-59.93797,0.2065348,22060.0,110300.0,0.3706942,0.03333333333333333
0.9213764,1104,0.0025,0.22710021,-60.92865,0.20653494,22080.0,110400.0,0.37069497,0.016666666666666666
0.9213639,1105,0.0016666666666666668,0.22709702,-60.71114,0.20653595,22100.0,110500.0,0.37069663,0.008333333333333333
0.9213484,1106,0.0,0.227096,-59.1077,0.20653653,22120.0,110600.0,0.37069735,0.024999999999999998
0.9213334,1107,0.0008333333333333334,0.22709513,-59.092037,0.20653743,22140.0,110700.0,0.3706987,0.02916666666666667
0.9213198,1108,0.0016666666666666668,0.22709413,-60.008408,0.20653765,22160.0,110800.0,0.3707002,0.012500000000000002
0.9213063,1109,0.0033333333333333335,0.22709258,-58.692554,0.20653848,22180.0,110900.0,0.37070164,0.025000000000000005
0.9212942,1110,0.005,0.22709179,-63.048504,0.20653915,22200.0,111000.0,0.37070236,0.012499999999999999
0.9212802,1111,0.005,0.22708975,-62.393215,0.20654054,22220.0,111100.0,0.3707033,0.025000000000000005
0.921267,1112,0.0008333333333333334,0.22708885,-58.83342,0.20654173,22240.0,111200.0,0.37070617,0.016666666666666666
0.921252,1113,0.0016666666666666668,0.22708865,-60.605503,0.20654263,22260.0,111300.0,0.37070677,0.004166666666666667
0.9212393,1114,0.0008333333333333334,0.22708793,-62.135265,0.20654427,22280.0,111400.0,0.3707088,0.020833333333333332
0.92122394,1115,0.0025,0.22708702,-61.11734,0.20654511,22300.0,111500.0,0.3707095,0.012500000000000002
0.92121,1116,0.0033333333333333335,0.22708626,-61.60847,0.20654579,22320.0,111600.0,0.37071034,0.02916666666666667
0.92119795,1117,0.004166666666666667,0.22708686,-59.47407,0.20654504,22340.0,111700.0,0.37071076,0.029166666666666664
0.9211834,1118,0.0,0.2270863,-60.430557,0.20654444,22360.0,111800.0,0.370713,0.004166666666666667
0.92116976,1119,0.0016666666666666668,0.22708575,-61.478832,0.20654388,22380.0,111900.0,0.37071565,0.016666666666666666
0.9211567,1120,0.0016666666666666668,0.22708409,-63.521564,0.20654309,22400.0,112000.0,0.3707179,0.020833333333333332
0.92114276,1121,0.0033333333333333335,0.22708328,-57.318558,0.20654422,22420.0,112100.0,0.3707206,0.025000000000000005
0.92112833,1122,0.0008333333333333334,0.22708292,-62.53687,0.20654435,22440.0,112200.0,0.37072173,0.008333333333333333
